09:29:37 [INFO] __main__: ============================================================
09:29:37 [INFO] __main__: RoadScanner v2 запускается...
09:29:37 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
09:29:38 [INFO] __main__: Инициализация QApplication...
09:29:38 [INFO] __main__: Применение темы оформления...
09:29:38 [INFO] __main__: Создание главного окна...
09:29:40 [INFO] __main__: Приложение готово к работе
09:30:04 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:09:11 [INFO] __main__: ============================================================
10:09:11 [INFO] __main__: RoadScanner v2 запускается...
10:09:11 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
10:09:11 [INFO] __main__: Инициализация QApplication...
10:09:11 [INFO] __main__: Применение темы оформления...
10:09:11 [INFO] __main__: Создание главного окна...
10:09:12 [INFO] __main__: Приложение готово к работе
10:09:36 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:13:23 [INFO] __main__: ============================================================
10:13:23 [INFO] __main__: RoadScanner v2 запускается...
10:13:23 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
10:13:24 [INFO] __main__: Инициализация QApplication...
10:13:24 [INFO] __main__: Применение темы оформления...
10:13:24 [INFO] __main__: Создание главного окна...
10:13:24 [INFO] __main__: Приложение готово к работе
10:13:38 [INFO] core.profiler: Профилирование включено
10:14:29 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:15:15 [INFO] processing.detector_thread: [SmartSkip] Обработано: 85, Пропущено: 75 (46.9%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:16 [INFO] processing.detector_thread: [SmartSkip] Обработано: 88, Пропущено: 78 (47.0%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:17 [INFO] processing.detector_thread: [SmartSkip] Обработано: 91, Пропущено: 81 (47.1%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:18 [INFO] processing.detector_thread: [SmartSkip] Обработано: 94, Пропущено: 84 (47.2%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:19 [INFO] processing.detector_thread: [SmartSkip] Обработано: 97, Пропущено: 87 (47.3%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:20 [INFO] processing.detector_thread: [SmartSkip] Обработано: 100, Пропущено: 90 (47.4%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:22 [INFO] processing.detector_thread: [SmartSkip] Обработано: 103, Пропущено: 93 (47.4%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:23 [INFO] processing.detector_thread: [SmartSkip] Обработано: 106, Пропущено: 96 (47.5%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:24 [INFO] processing.detector_thread: [SmartSkip] Обработано: 109, Пропущено: 99 (47.6%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:25 [INFO] processing.detector_thread: [SmartSkip] Обработано: 112, Пропущено: 102 (47.7%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:26 [INFO] processing.detector_thread: [SmartSkip] Обработано: 115, Пропущено: 105 (47.7%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:27 [INFO] processing.detector_thread: [SmartSkip] Обработано: 118, Пропущено: 108 (47.8%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:28 [INFO] processing.detector_thread: [SmartSkip] Обработано: 121, Пропущено: 111 (47.8%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:30 [INFO] processing.detector_thread: [SmartSkip] Обработано: 124, Пропущено: 114 (47.9%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:31 [INFO] processing.detector_thread: [SmartSkip] Обработано: 127, Пропущено: 117 (48.0%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:15:32 [INFO] processing.detector_thread: [SmartSkip] Обработано: 130, Пропущено: 120 (48.0%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:15:33 [INFO] processing.detector_thread: [SmartSkip] Обработано: 133, Пропущено: 123 (48.0%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
